p,ford,fI,fII
1143073,1392,164,68
1143193,1464,189,55
1143217,1032,125,47
1143433,1092,127,55
1143481,882,102,45
1143529,834,95,44
1143577,1116,131,55
1143601,1146,130,61
1143697,1050,118,57
1143817,1344,159,65
1144081,798,82,51
1144153,1440,179,61
1144249,1158,120,73
1144393,1650,182,93
1144417,1206,139,62
1144441,960,98,62
1144537,1500,182,68
1144657,1398,164,69
1144681,1020,99,71
1144993,1560,193,67
1145281,918,93,60
1145329,1122,119,68
1145497,1686,200,81
1145593,1230,136,69
1145689,1362,157,70
1145713,1464,173,71
1146049,810,95,40
1146097,1434,168,71
1146217,1080,123,57
1146529,1530,182,73
1146697,1326,135,86
1146793,1692,216,66
1146841,1212,131,71
1147009,1020,122,48
1147249,732,81,41
1147273,1380,173,57
1147297,1860,215,95
1147417,1512,179,73
1147441,1020,111,59
1147561,1374,161,68
1147897,1476,181,65
1147921,1020,108,62
1147969,816,86,50
1148089,1716,198,88
1148377,1812,213,89
1148593,1272,152,60
1148713,1368,173,55
1148737,1380,155,75
1148761,1014,121,48
1148857,1716,195,91
1148977,1530,166,89
1149193,1332,143,79
1149361,1260,138,72
1149409,990,112,53
1149457,966,113,48
1149601,1146,127,64
1149769,918,91,62
1149817,1458,172,71
1149913,1482,191,56
1150057,1224,139,65
1150081,798,91,42
1150249,1206,134,67
1150417,1224,147,57
1150489,1302,153,64
1150537,1830,214,91
1150561,912,100,52
1150609,1170,126,69
1150657,1194,142,57
1150729,1146,117,74
1150777,1212,138,64
1150873,1656,207,69
1150921,1056,121,55
1151041,828,94,44
1151089,846,103,38
1151113,1344,154,70
1151209,1254,153,56
1151233,1290,155,60
1151401,1056,117,59
1151473,1122,139,48
1151569,1038,121,52
1151593,960,110,50
1151713,1356,175,51
1151737,1356,162,64
1151881,930,108,47
1152121,1182,132,65
1152313,1320,158,62
1152337,1308,155,63
1152649,768,87,41
1152793,1704,191,93
1152841,1134,130,59
1152913,1710,198,87
1152937,1254,132,77
1153057,1128,128,60
1153153,936,107,49
1153177,1008,117,51
1153249,1086,122,59
1153393,1806,216,85
1153441,750,78,47
1153609,1368,159,69
1153681,738,83,40
1153729,1248,154,54
1153753,1428,173,65
1153777,846,101,40
1153849,1098,134,49
1153921,1104,129,55
1154017,1476,177,69
1154233,1056,130,46
1154353,1416,166,70
1154401,1098,123,60
1154449,954,102,57
1154473,1272,152,60
1154737,1314,160,59
1155001,906,96,55
1155097,1242,133,74
1155169,840,98,42
1155457,1086,129,52
1155529,792,93,39
1155577,1704,178,106
1155601,1476,165,81
1155697,1512,188,64
1155841,984,100,64
1155937,1512,180,72
1155961,810,93,42
1156009,1212,148,54
1156033,1320,152,68
1156249,1392,166,66
1156297,1368,160,68
1156369,906,98,53
1156537,1524,169,85
1156633,1320,154,66
1156681,984,115,49
1156801,876,103,43
1156849,876,97,49
1156873,1080,117,63
1157017,1752,217,75
1157209,618,69,34
1157257,1368,156,72
1157449,1278,146,67
1157641,978,112,51
1157713,1620,183,87
1157833,1524,188,66
1157929,1278,140,73
1157953,1122,129,58
1157977,1296,153,63
1158121,1068,114,64
1158217,1332,154,68
1158361,672,65,47
1158457,1464,174,70
1158481,750,79,46
1158529,876,108,38
1158673,1542,171,86
1158769,1116,123,63
1158841,1158,125,68
1158961,1218,130,73
1159153,1200,147,53
1159201,672,78,34
1159393,1608,189,79
1159489,900,92,58
1159633,1482,172,75
1159777,1122,138,49
1159993,1596,200,66
1160041,1074,130,49
1160161,726,81,40
1160449,1158,130,63
1160473,1362,148,79
1160569,1014,114,55
1160689,1164,128,66
1160713,1014,116,53
1160953,1458,170,73
1160977,1518,179,74
1161001,1056,119,57
1161169,762,71,56
1161217,882,103,44
1161241,816,88,48
1161289,1086,112,69
1161313,1530,192,63
1161481,1176,127,69
1161529,1038,112,61
1161553,1206,144,57
1161841,1326,146,75
1162009,852,91,51
1162081,1176,140,56
1162129,846,89,52
1162297,1698,186,97
1162321,1026,117,54
1162417,1548,169,89
1162537,1446,168,73
1162729,972,104,58
1162753,1224,137,67
1162897,1326,160,61
1162969,1446,176,65
1163017,1500,184,66
1163137,1698,189,94
1163233,1230,135,70
1163257,1188,146,52
1163329,1458,162,81
1163353,1362,169,58
1163473,1704,208,76
1163521,1320,154,66
1163641,1176,119,77
1163689,1458,156,87
1163713,1236,145,61
1163737,1134,132,57
1163977,1572,197,65
1164001,1194,130,69
1164193,1716,204,82
1164217,1500,165,85
1164409,750,89,36
1164433,840,101,39
1164817,1494,179,70
1164841,1182,140,57
1164937,1398,152,81
1165057,1464,164,80
1165081,738,81,42
1165201,666,79,32
1165273,1284,161,53
1165729,1350,147,78
1165777,1686,192,89
1165849,1110,131,54
1165873,1206,152,49
1165921,858,94,49
1165993,1770,213,82
1166041,1092,121,61
1166089,882,107,40
1166329,1404,157,77
1166401,990,109,56
1166497,1212,142,60
1166569,1014,124,45
1166617,1356,163,63
1166713,1434,159,80
1166833,1548,177,81
1166857,1974,222,107
1166929,708,71,47
1166953,1260,161,49
1167193,1170,126,69
1167217,1380,162,68
1167241,1218,127,76
1167289,1128,128,60
1167409,1056,121,55
1167697,1296,154,62
1167841,966,115,46
1167889,1194,133,66
1167913,1710,201,84
1167937,1008,122,46
1168249,1182,138,59
1168537,1614,185,84
1168897,1242,152,55
1168969,1194,135,64
1169017,1278,151,62
1169137,1476,184,62
1169257,2100,246,104
1169281,798,82,51
1169353,1272,146,66
1169401,720,83,37
1169449,846,90,51
1169473,1758,216,77
1169521,1230,138,67
1169593,1848,219,89
1169713,1452,173,69
1169761,978,105,58
1169809,900,99,51
1169929,1656,200,76
1170049,1116,118,68
1170193,1626,186,85
1170361,1188,137,61
1170553,1686,190,91
1170649,1008,115,53
1170721,942,116,41
1171033,1560,194,66
1171057,1218,140,63
1171201,918,98,55
1171393,1230,135,70
1171561,1140,130,60
1171633,918,100,53
1171801,804,92,42
1171921,684,76,38
1171969,1212,139,63
1172233,1386,162,69
1172257,1176,141,55
1172329,1152,126,66
1172377,1332,155,67
1172401,1074,135,44
1172497,1674,195,84
1172713,1506,174,77
1172833,1290,136,79
1172929,1038,116,57
1172953,1296,140,76
1173001,1014,114,55
1173121,738,78,45
1173433,1686,206,75
1173481,750,77,48
1173553,1260,151,59
1173841,1146,135,56
1173937,1362,160,67
1173961,1098,131,52
1174273,1416,167,69
1174441,774,93,36
1174489,1104,120,64
1174681,624,63,41
1174801,1026,116,55
1174897,1476,172,74
1174969,1104,121,63
1175257,1536,180,76
1175353,1050,122,53
1175497,1782,231,66
1175521,720,88,32
1175569,1248,139,69
1175617,1218,132,71
1175833,1602,191,76
1175857,1290,146,69
1175953,1176,142,54
1176121,1230,147,58
1176361,1110,133,52
1176433,1536,172,84
1176529,1056,110,66
1176601,1254,140,69
1176673,984,113,51
1176793,1344,163,61
1176937,1380,163,67
1177009,1140,124,66
1177129,1146,125,66
1177153,1764,216,78
1177201,570,63,32
1177489,858,102,41
1177513,1362,162,65
1177609,900,108,42
1177681,1224,149,55
1177801,972,99,63
1177873,1542,178,79
1177921,1074,114,65
1178017,1140,130,60
1178041,930,99,56
1178113,1080,126,54
1178161,930,109,46
1178377,1476,172,74
1178521,1218,132,71
1178641,942,117,40
1178689,1092,119,63
1178809,774,88,41
1178833,1560,174,86
1178953,1410,170,65
1178977,1704,192,92
1179193,1650,198,77
1179289,1170,121,74
1179337,1380,156,74
1179553,1206,141,60
1179649,714,76,43
1179793,1500,172,78
1179961,1206,137,64
1180009,990,115,50
1180057,1572,191,71
1180369,978,108,55
1180537,1254,149,60
1180657,1266,154,57
1180849,1482,182,65
1180873,1338,149,74
1180897,1368,147,81
1181017,1656,198,78
1181137,1182,141,56
1181209,1074,108,71
1181281,1050,118,57
1181329,1308,161,57
1181473,1344,160,64
1181617,1776,216,80
1181881,990,122,43
1182073,1206,144,57
1182121,1014,106,63
1182289,1086,123,58
1182697,1818,213,90
1182817,1092,120,62
1182889,1254,137,72
1183033,1242,146,61
1183057,1362,161,66
1183201,1164,125,69
1183393,1242,144,63
1183537,1452,171,71
1183561,726,85,36
1183729,852,102,40
1183753,1116,128,58
1183969,1278,144,69
1183993,1992,228,104
1184329,954,104,55
1184377,1572,181,81
1184473,1398,162,71
1184881,1080,109,71
1185241,744,83,41
1185313,1362,153,74
1185337,1740,192,98
1185361,810,93,42
1185577,1764,208,86
1185601,1176,125,71
1185697,1422,179,58
1185721,1098,121,62
1185817,1554,190,69
1185889,1326,165,56
1186033,1902,234,83
1186057,1284,145,69
1186249,738,77,46
1186321,1458,159,84
1186441,936,114,42
1186489,1152,127,65
1186657,1500,180,70
1187089,996,103,63
1187233,1374,168,61
1187353,1404,160,74
1187689,1170,128,67
1187761,918,99,54
1187833,1488,174,74
1188001,876,99,47
1188049,1008,103,65
1188073,1572,187,75
1188169,1296,142,74
1188289,1098,127,56
1188361,1164,131,63
1188409,1290,141,74
1188457,1290,148,67
1188529,1098,115,68
1188553,1476,180,66
1188601,1236,150,56
1188721,966,105,56
1188769,1284,142,72
1188841,1278,138,75
1188937,1020,116,54
1189033,1320,147,73
1189057,960,112,48
1189417,1524,173,81
1189633,786,102,29
1189801,1230,131,74
1189897,1500,174,76
1190041,1434,166,73
1190473,1680,195,85
1190737,1194,130,69
1190809,1050,110,65
1190929,996,121,45
1190953,1098,141,42
1191097,1344,145,79
1191313,1254,147,62
1191409,1056,123,53
1191457,1266,148,63
1191481,822,83,54
1191529,1044,112,62
1191577,1182,139,58
1191601,1218,132,71
1191769,1008,120,48
1191793,1224,139,65
1191937,1836,226,80
1192153,1320,166,54
1192201,1440,152,88
1192369,1308,155,63
1192417,1152,140,52
1192561,1386,153,78
1192753,894,109,40
1192897,1110,124,61
1192969,1176,132,64
1193041,1170,125,70
1193161,1020,106,64
1193209,1314,148,71
1193233,1506,185,66
1193329,1392,157,75
1193473,990,118,47
1193497,2070,240,105
1193617,1638,190,83
1193737,1350,159,66
1193761,1302,152,65
1193833,1218,144,59
1194241,1152,123,69
1194553,1782,227,70
1194601,1080,118,62
1194769,972,115,47
1194889,1194,142,57
1194961,840,93,47
1195153,1164,140,54
1195489,852,94,48
1195561,1284,135,79
1195681,840,92,48
1195801,1116,115,71
1195849,1002,111,56
1195897,1434,168,71
1196089,1104,121,63
1196281,864,97,47
1196329,984,111,53
1196401,1122,128,59
1196473,1206,136,65
1196521,1194,128,71
1196593,1422,175,62
1196809,1386,162,69
1196857,1446,170,71
1197073,1236,153,53
1197121,852,94,48
1197193,1830,207,98
1197289,978,116,47
1197337,1374,165,64
1197409,1086,121,60
1197433,1398,152,81
1197577,1644,204,70
1197601,1104,125,59
1197649,1098,122,61
1197697,1704,200,84
1198033,1158,132,61
1198081,900,105,45
1198201,690,85,30
1198297,1080,114,66
1198321,996,121,45
1198513,1158,128,65
1198537,1386,156,75
1198609,1152,134,58
1198849,1140,127,63
1199089,1164,137,57
1199137,1128,125,63
1199257,1488,173,75
1199329,1146,125,66
1199377,1560,174,86
1199521,612,65,37
1199593,1218,145,58
1199617,1152,143,49
1199689,1050,124,51
1199833,1440,169,71
1199857,1434,180,59
1199929,972,103,59
1199953,1524,180,74
1200313,1632,188,84
1200361,1134,123,66
1200673,1404,163,71
1200697,1344,157,67
1200889,930,97,58
1200937,1710,184,101
1201153,1386,161,70
1201201,714,80,39
1201489,996,130,36
1201513,1458,175,68
1201633,1392,156,76
1201729,888,105,43
1201873,1350,160,65
1201969,1308,136,82
1202017,1416,158,78
1202041,888,113,35
1202329,960,114,46
1202473,1320,162,58
1202497,1260,149,61
1202569,1086,128,53
1202689,1290,148,67
1202857,1608,196,72
1202881,528,67,21
1202977,1230,142,63
1203121,1194,131,68
1203193,1572,182,80
1203217,888,98,50
1203361,1284,133,81
1203457,1212,144,58
1203793,1662,195,82
1203817,1716,194,92
1203841,570,66,29
1203913,1104,134,50
1204153,1590,176,89
1204369,1200,132,68
1204561,852,103,39
1204633,1608,205,63
1204681,1008,108,60
1204729,870,99,46
1204873,1428,172,66
1204969,1458,159,84
1205089,1086,109,72
1205257,1278,137,76
1205377,1536,168,88
1205473,1344,149,75
1205713,1296,149,67
1205977,1872,221,91
1206169,1116,114,72
1206433,978,122,41
1206529,732,72,50
1206553,1260,148,62
1206577,1248,145,63
1206721,1170,122,73
1206769,1236,133,73
1206841,1290,135,80
1207033,1548,183,75
1207249,984,117,47
1207417,1386,163,68
1207441,792,95,37
1207489,1314,139,80
1207537,1254,141,68
1207681,1044,117,57
1208017,2028,231,107
1208089,648,71,37
1208113,1068,121,57
1208209,1002,110,57
1208521,876,93,53
1208569,1404,163,71
1208689,1314,146,73
1208833,2034,253,86
1209073,1482,174,73
1209121,708,72,46
1209337,1428,170,68
1209457,1722,192,95
1209577,1698,196,87
1209697,1338,145,78
1209841,906,105,46
1209889,1182,123,74
1210177,1152,127,65
1210369,1248,152,56
1210393,1764,212,82
1210441,1188,145,53
1210609,690,75,40
1210753,1230,143,62
1210777,1128,118,70
1210801,1200,136,64
1210873,1650,186,89
1210897,1020,124,46
1210921,1572,187,75
1211281,1152,129,63
1211593,1626,199,72
1211689,1470,172,73
1211737,1776,217,79
1211761,816,85,51
1211857,1560,181,79
1212121,894,101,48
1212241,1056,121,55
1212361,1200,129,71
1212433,1086,126,55
1212649,1128,132,56
1212697,1476,160,86
1212769,1368,162,66
1212793,1260,144,66
1212817,1524,187,67
1212889,1488,165,83
1213033,1488,171,77
1213057,1146,131,60
1213081,924,108,46
1213129,612,71,31
1213153,1386,172,59
1213561,1380,155,75
1213633,1242,134,73
1213657,1464,160,84
1213801,912,91,61
1213873,1212,150,52
1213897,1716,225,61
1213921,858,90,53
1214113,1524,176,78
1214137,1368,165,63
1214281,1218,122,81
1214401,1050,120,55
1214593,1410,177,58
1214617,1536,179,77
1214641,1026,120,51
1214737,2040,240,100
1214977,1020,116,54
1215121,1380,168,62
1215433,1338,157,66
1215457,1320,161,59
1215553,1260,140,70
1215649,1140,125,65
1215673,1734,206,83
1215769,744,84,40
1216009,1206,129,72
1216177,1608,184,84
1216249,1188,124,74
1216273,1332,152,70
1216393,1620,200,70
1216417,1476,181,65
1216441,1008,117,51
1216489,1212,128,74
1216561,1272,138,74
1216681,936,108,48
1216729,1074,134,45
1216777,1284,152,62
1216849,990,115,50
1217017,1242,143,64
1217089,1164,130,64
1217113,1482,179,68
1217233,942,120,37
1217329,768,82,46
1217473,1128,137,51
1217521,1422,155,82
1217617,1278,138,75
1217809,1008,113,55
1217833,1104,128,56
1217977,1494,185,64
1218121,978,108,55
1218313,1416,166,70
1218433,1530,184,71
1218457,1110,125,60
1218601,1230,136,69
1218649,1248,140,68
1218913,1380,174,56
1219081,1230,137,68
1219129,1128,121,67
1219177,1314,167,52
1219297,1536,177,79
1219489,1662,208,69
1219657,2064,243,101
1219753,1218,131,72
1219849,1080,111,69
1220041,738,83,40
1220257,1404,157,77
1220353,1140,132,58
1220497,1290,149,66
1220689,1224,140,64
1220761,1194,135,64
1220833,1368,154,74
1220953,1596,185,81
1221049,1026,121,50
1221097,1308,153,65
1221193,1290,165,50
1221289,1038,114,59
1221457,1656,186,90
1221601,1260,140,70
1221793,1146,136,55
1221937,1746,202,89
1222057,1950,228,97
1222129,1434,154,85
1222393,1488,168,80
1222513,1386,158,73
1222537,1170,139,56
1222561,894,102,47
1222633,1560,174,86
1222681,1128,118,70
1222729,876,103,43
1222777,1332,157,65
1222801,1146,132,59
1222993,1380,177,53
1223161,948,108,50
1223281,888,105,43
1223329,1008,111,57
1223449,1416,158,78
1223569,1086,114,67
1223689,1008,117,51
1223857,1440,167,73
1223953,1092,120,62
1223977,1404,166,68
1224121,1392,149,83
1224169,846,93,48
1224193,1194,137,62
1224217,1236,133,73
1224337,1314,158,61
1224481,1242,136,71
1224529,1014,110,59
1224577,1392,149,83
1224673,1308,161,57
1224889,984,106,58
1224913,1680,205,75
1225009,816,97,39
1225129,948,107,51
1225153,1386,160,71
1225297,1296,148,68
1225657,1176,135,61
1225729,1290,146,69
1225849,810,98,37
1225897,1650,183,92
1226041,1272,147,65
1226209,996,111,55
1226257,1500,175,75
1226353,1824,223,81
1226377,1512,193,59
1226593,1074,126,53
1226713,1890,218,97
1226857,1242,147,60
1226977,1584,188,76
1227241,1260,148,62
1227337,1308,152,66
1227649,1278,150,63
1227769,684,80,34
1227841,972,113,49
1228009,1314,147,72
1228153,1692,201,81
1228273,1344,157,67
1228393,1182,137,60
1228441,1128,107,81
1228489,1362,157,70
1228537,1458,182,61
1228657,1368,152,76
1228849,1524,181,73
1228993,1416,171,65
1229113,1266,158,53
1229209,1014,125,44
1229257,1314,151,68
1229329,1278,149,64
1229353,1584,179,85
1229377,1128,137,51
1229401,1182,135,62
1229521,1404,158,76
1229617,1332,160,62
1229689,1536,174,82
1230169,1362,156,71
1230241,786,88,43
1230337,1350,146,79
1230433,1242,151,56
1230529,888,100,48
1230769,852,103,39
1230913,1296,150,66
1231129,642,63,44
1231177,1380,165,65
1231201,876,95,51
1231513,1452,169,73
1231753,1578,174,89
1231873,1602,193,74
1232089,1266,144,67
1232353,1320,157,63
1232377,1650,179,96
1232401,684,78,36
1232617,1050,120,55
1232689,1044,122,52
1232713,1176,134,62
1232809,1236,146,60
1232977,1212,141,61
1233073,1326,154,67
1233097,1896,212,104
1233121,1104,125,59
1233241,798,89,44
1233313,1296,152,64
1233361,990,114,51
1233409,1068,111,67
1233433,1326,158,63
1233577,1074,130,49
1233721,1104,114,70
1234393,1464,190,54
1234417,1662,194,83
1234537,1656,201,75
1234657,1128,126,62
1234777,1512,170,82
1234873,1668,206,72
1234969,1026,105,66
1235041,1104,121,63
1235137,1344,164,60
1235281,1464,163,81
1235449,1326,153,68
1235473,1578,186,77
1235497,1860,217,93
1235569,1194,143,56
1235593,1434,178,61
1235761,912,100,52
1235833,1314,143,76
1235929,864,97,47
1235977,1302,152,65
1236073,1392,158,74
1236337,1368,162,66
1236481,750,83,42
1236553,2166,280,81
1236769,840,100,40
1237057,1290,158,57
1237129,1080,132,48
1237177,1494,184,65
1237273,1986,233,98
1237297,1230,146,59
1237393,1320,154,66
1237417,1104,123,61
1237441,1350,147,78
1237513,1386,164,67
1237849,1416,156,80
1237897,1344,154,70
1237993,1158,140,53
1238089,1350,142,83
1238137,1710,202,83
1238449,1122,124,63
1238521,1398,160,73
1238761,1158,130,63
1238833,1170,138,57
1239001,918,102,51
1239361,1116,131,55
1239457,1776,216,80
1239481,1566,179,82
1239529,828,98,40
1239697,2088,236,112
1239817,1686,203,78
1239913,1308,142,76
1239961,1158,127,66
1240009,942,116,41
1240081,1314,142,77
1240153,1776,213,83
1240273,1314,153,66
1240777,1512,164,88
1241161,948,107,51
1241257,1236,135,71
1241377,1284,151,63
1241761,1032,103,69
1242001,852,103,39
1242097,1428,161,77
1242121,948,99,59
1242169,1038,120,53
1242193,1152,140,52
1242217,1314,146,73
1242289,1362,152,75
1242361,624,73,31
1242457,1746,214,77
1242601,1080,129,51
1242817,1002,111,56
1242841,1134,140,49
1242889,1392,153,79
1242937,1362,153,74
1243129,1380,149,81
1243273,1320,159,61
1243369,984,112,52
1243393,1464,190,54
1243537,1266,149,62
1243609,1236,136,70
1243969,912,101,51
1244041,948,102,56
1244233,1152,149,43
1244401,894,94,55
1244521,1026,102,69
1244713,1224,152,52
1244833,1680,210,70
1244857,2022,222,115
1244953,1434,158,81
1245001,1020,110,60
1245121,1176,122,74
1245169,1008,116,52
1245217,1122,132,55
1245529,1362,154,73
1245649,1266,156,55
1245721,810,87,48
1245817,1386,141,90
1245961,1428,167,71
1246033,1350,163,62
1246057,1614,199,70
1246081,774,91,38
1246249,846,91,50
1246369,1158,136,57
1246489,1092,121,61
1246513,1338,158,65
1246537,1632,202,70
1246561,894,107,42
1247017,1278,146,67
1247089,912,97,55
1247209,1320,156,64
1247329,1458,167,76
1247401,882,89,58
1247569,1008,116,52
1247641,1296,144,72
1247737,1254,157,52
1247761,888,101,47
1247833,1602,188,79
1247881,1314,149,70
1248001,1056,121,55
1248193,1242,137,70
1248217,1194,134,65
1248241,762,81,46
1248337,1230,147,58
1248529,972,111,51
1248553,1152,134,58
1248673,1902,226,91
1248697,1152,144,48
1248721,1008,114,54
1249033,1338,163,60
1249057,1374,153,76
1249201,1158,128,65
1249273,1254,151,58
1249321,1602,165,102
1249489,1356,150,76
1249657,1716,189,97
1249681,1134,117,72
1249849,1392,148,84
1249873,1380,146,84
1249921,558,68,25
1250281,1002,120,47
1250449,1380,162,68
1250497,1422,164,73
1250521,1038,113,60
1250593,1416,173,63
1250737,1434,163,76
1250761,1062,118,59
1250929,762,86,41
1251097,1080,117,63
1251121,660,79,31
1251409,1212,145,57
1251433,936,115,41
1251529,1230,140,65
1251577,1596,182,84
1251697,1710,192,93
1251721,942,107,50
1251841,1386,153,78
1251937,1212,141,61
1251961,954,100,59
1252057,1236,140,66
1252129,1362,156,71
1252177,1296,147,69
1252201,822,93,44
1252609,876,101,45
1252681,828,99,39
1252729,732,80,42
1252777,1488,178,70
1252873,1260,154,56
1252897,1722,205,82
1252921,1266,138,73
1253089,954,121,38
1253137,1302,150,67
1253377,1260,138,72
1253401,1170,147,48
1253521,1380,149,81
1253689,1458,161,82
1253737,846,91,50
1253761,1170,146,49
1253953,1230,146,59
1254049,960,112,48
1254193,1272,146,66
1254217,1590,183,82
1254241,960,108,52
1254433,1326,159,62
1254529,1236,146,60
1254553,1212,145,57
1254577,1188,135,63
1254793,1242,146,61
1255081,1074,123,56
1255129,1272,139,73
1255153,894,96,53
1255201,1188,135,63
1255249,1164,131,63
1255321,942,104,53
1255393,1728,221,67
1255609,1044,118,56
1255633,1146,125,66
1255801,1002,116,51
1255993,1320,161,59
1256041,1062,116,61
1256161,1236,139,67
1256209,1344,162,62
1256449,1224,134,70
1256617,2238,274,99
1256737,1068,128,50
1256809,702,83,34
1256953,1614,198,71
1257049,1350,147,78
1257073,1422,151,86
1257241,1416,159,77
1257313,1164,135,59
1257409,1260,140,70
1257457,1236,146,60
1257721,948,110,48
1257961,1242,138,69
1258177,2286,252,129
1258297,1476,165,81
1258417,1134,118,71
1258441,1188,132,66
1258657,1146,130,61
1258681,888,102,46
1258753,1230,146,59
1258993,1488,170,78
1259017,1998,236,97
1259113,1092,127,55
1259329,978,116,47
1259569,906,105,46
1259593,1350,157,68
1259689,1272,151,61
1259737,1548,186,72
1259953,1536,186,70
1259977,1458,170,73
1260121,1062,120,57
1260169,1080,121,59
1260361,1140,125,65
1260481,1140,128,62
1260577,1752,206,86
1260673,1830,201,104
1260769,960,93,67
1260841,1050,119,56
1261033,1374,166,63
1261081,1140,120,70
1261177,1224,146,58
1261321,966,113,48
1261489,1194,135,64
1261801,942,97,60
1261969,1062,121,56
1262017,1152,127,65
1262281,1152,127,65
1262377,1458,178,65
1262617,1458,161,82
1262713,858,102,41
1262881,1218,134,69
1262929,1524,175,79
1263121,1320,144,76
1263193,1194,150,49
1263337,1770,205,90
1263697,1218,136,67
1263793,1668,200,78
1263817,1128,138,50
1263961,1020,108,62
1264009,1686,185,96
1264033,888,105,43
1264129,900,101,49
1264177,1404,157,77
1264537,1260,130,80
1264561,642,64,43
1264657,912,101,51
1264801,1152,122,70
1264873,1248,135,73
1264897,1608,184,84
1264969,1434,165,74
1265041,1002,119,48
1265113,1242,149,58
1265233,1038,122,51
1265281,966,110,51
1265353,1380,163,67
1265377,1308,151,67
1265449,1158,136,57
1265521,1092,115,67
1265617,1212,143,59
1265857,1404,168,66
1265977,1674,193,86
1266073,1464,187,57
1266241,1128,138,50
1266337,1122,140,47
1266409,852,95,47
1266841,1098,127,56
1266913,1044,118,56
1267009,1032,113,59
1267297,1854,207,102
1267633,1770,193,102
1267681,912,93,59
1267873,1452,173,69
1267897,1362,165,62
1268017,1062,119,58
1268233,1416,176,60
1268593,1356,164,62
1268713,1410,166,69
1268881,1032,111,61
1268929,1008,106,62
1269001,1446,165,76
1269049,882,103,44
1269193,1566,190,71
1269241,660,79,31
1269337,1392,165,67
1269529,1182,130,67
1269601,1026,114,57
1269937,1764,199,95
1270033,1746,211,80
1270201,1002,113,54
1270249,1200,144,56
1270417,1128,133,55
1270441,1140,138,52
1270513,1260,141,69
1270537,1188,129,69
1270561,1458,169,74
1270609,1206,130,71
1270657,1458,170,73
1270849,1404,158,76
1270897,1524,186,68
1271089,1008,110,58
1271161,1122,128,59
1271353,1482,164,83
1271401,1278,143,70
1271449,750,79,46
1271521,882,98,49
1271833,1464,175,69
1271929,1548,183,75
1271953,1050,120,55
1272001,912,108,44
1272049,756,78,48
1272169,1476,177,69
1272289,1032,116,56
1272361,810,86,49
1272409,1218,155,48
1272577,1392,158,74
1272673,1200,136,64
1272913,1434,159,80
1272937,1614,197,72
1272961,1110,132,53
1273033,1266,149,62
1273417,1386,158,73
1273561,900,101,49
1273609,930,107,48
1273681,954,97,62
1273729,966,110,51
1274017,1224,149,55
1274041,1308,149,69
1274089,1230,150,55
1274113,1278,160,53
1274137,1272,144,68
1274209,1146,119,72
1274353,1350,155,70
1274401,1176,114,82
1274617,1290,139,76
1274737,1068,125,53
1274857,1632,202,70
1274929,1446,165,76
1275121,870,90,55
1275193,1680,216,64
1275361,1176,140,56
1275457,1152,135,57
1275553,1758,189,104
1275601,1332,155,67
1275817,1350,152,73
1275889,1302,145,72
1276057,1182,144,53
1276129,1254,145,64
1276441,1020,112,58
1276657,1434,156,83
1276777,1842,203,104
1276897,1566,194,67
1276969,840,89,51
1277041,1344,140,84
1277113,1584,185,79
1277137,906,105,46
1277209,1368,137,91
1277233,1236,140,66
1277257,1176,150,46
1277449,1098,118,65
1277569,1518,162,91
1277593,1458,169,74
1277761,738,74,49
1277833,1764,218,76
1278097,1458,181,62
1278217,1344,143,81
1278289,930,105,50
1278337,1722,209,78
1278481,582,66,31
1278601,954,107,52
1278721,1122,114,73
1278769,1668,195,83
1278817,1248,139,69
1279081,1194,126,73
1279177,1314,157,62
1279249,798,91,42
1279321,1074,125,54
1279417,1980,243,87
1279561,1128,128,60
1279609,966,114,47
1279657,1224,146,58
1279753,1356,166,60
1279801,1140,135,55
1279921,1020,123,47
1279969,1284,151,63
1280113,1284,145,69
1280161,882,101,46
1280281,1068,138,40
1280401,1038,124,49
1280473,1476,155,91
1280737,1458,155,88
1280761,870,98,47
1280833,1506,175,76
1280857,1482,163,84
1281097,1734,203,86
1281193,1182,143,54
1281433,1284,165,49
1281457,1200,152,48
1281649,1110,131,54
1281673,1338,161,62
1281697,1350,154,71
1281937,1470,176,69
1281961,1062,114,63
1282009,672,76,36
1282033,1056,122,54
1282081,1092,113,69
1282153,1962,227,100
1282201,1200,131,69
1282297,1290,157,58
1282417,1758,215,78
1282513,1050,125,50
1282657,1146,126,65
1282681,1032,125,47
1282969,960,96,64
1282993,1560,174,86
1283017,1590,189,76
1283137,1380,160,70
1283353,1584,180,84
1283473,1488,175,73
1283521,882,96,51
1283881,762,80,47
1284169,1320,156,64
1284313,2172,277,85
1284433,1788,226,72
1284553,1026,118,53
1284601,1590,174,91
1284769,1530,173,82
1284793,1668,196,82
1284841,1122,120,67
1284889,840,97,43
1284937,1350,147,78
1285057,1458,170,73
1285129,1422,167,70
1285393,1332,162,60
1285441,822,89,48
1285513,1428,166,72
1285633,1386,161,70
1285777,1134,140,49
1285969,960,99,61
1285993,1266,146,65
1286017,1272,156,56
1286209,762,90,37
1286521,1344,148,76
1286569,864,96,48
1286617,1620,197,73
1286641,1110,125,60
1286833,1224,145,59
1286881,1164,134,60
1286953,1422,162,75
1287217,1290,154,61
1287289,1080,118,62
1287361,1014,104,65
1287457,1188,130,68
1287553,1422,166,71
1287697,1578,179,84
1287817,1944,231,93
1287841,744,77,47
1287961,1560,184,76
1288009,1212,145,57
1288033,1614,187,82
