p,ford,fI,fII
1002268801,3432,387,185
1002270361,3270,362,183
1002270721,3666,418,193
1002271561,4026,473,198
1002272569,3132,353,169
1002273169,3402,404,163
1002273241,4464,559,185
1002273409,3762,449,178
1002274849,2862,328,149
1002274921,4410,538,197
1002275569,3390,405,160
1002277369,3264,391,153
1002277609,3732,461,161
1002278209,3378,390,173
1002279601,4194,487,212
1002281809,3582,396,201
1002282289,3666,433,178
1002283081,3918,441,212
1002283921,3342,402,155
1002283969,3564,410,184
1002284089,3900,456,194
1002284329,4284,496,218
1002284641,3300,383,167
1002284809,3006,360,141
1002285001,2700,297,153
1002285841,4818,586,217
1002286321,2928,328,160
1002287281,3900,473,177
1002287329,3816,422,214
1002288121,4170,467,228
1002288961,3186,398,133
1002289681,3774,459,170
1002289801,4278,487,226
1002290209,4278,497,216
1002291361,3306,390,161
1002291529,4098,487,196
1002291889,3714,447,172
1002292201,2832,336,136
1002293161,3450,423,152
1002293329,3714,436,183
1002293569,3726,432,189
1002294049,3234,354,185
1002295249,4242,490,217
1002296089,3762,434,193
1002296401,3618,435,168
1002296689,3714,409,210
1002297409,3582,422,175
1002298081,4242,517,190
1002298369,4332,533,189
1002299041,3798,458,175
1002299449,3324,393,161
1002300961,4434,525,214
1002301561,3450,404,171
1002302281,4290,506,209
1002302449,3468,424,154
1002302569,3594,417,182
1002302641,2922,369,118
1002303241,3300,385,165
1002303649,3828,467,171
1002303961,3534,404,185
1002304249,3312,400,152
1002305089,3414,402,167
1002305809,3786,462,169
1002305929,3162,381,146
1002306169,4710,536,249
1002306649,4110,483,202
1002306769,3810,429,206
1002307441,3288,358,190
1002307489,4206,469,232
1002308161,3702,428,189
1002309289,4098,493,190
1002310681,3342,408,149
1002310801,4266,493,218
1002311521,2802,354,113
1002311689,3276,383,163
1002311881,3552,397,195
1002312361,3492,405,177
1002312889,4314,512,207
1002313201,3516,409,177
1002313321,3162,391,136
1002314569,3018,360,143
1002315049,3378,392,171
1002316561,3432,396,176
1002318241,3294,401,148
1002318409,2736,310,146
1002318529,3606,417,184
1002320929,3414,405,164
1002321289,3990,489,176
1002321769,3102,363,154
1002322441,3582,414,183
1002323449,4626,560,211
1002324409,3798,427,206
1002325249,3642,427,180
1002325801,3588,430,168
1002325969,5166,597,264
1002326329,3336,403,153
1002328009,3702,427,190
1002328441,4314,494,225
1002329161,3612,397,205
1002329281,4536,518,238
1002329329,3126,376,145
1002329689,3966,457,204
1002330169,3714,452,167
1002330289,2592,300,132
1002330361,3624,426,178
1002331009,3696,436,180
1002331129,4998,614,219
1002331201,3570,393,202
1002332041,3714,429,190
1002332209,4644,534,240
1002332809,2766,330,131
1002333529,4560,536,224
1002334369,3480,391,189
1002334561,3120,357,163
1002335161,3414,386,183
1002335401,3276,391,155
1002336169,5370,613,282
1002337729,3774,440,189
1002338569,3480,433,147
1002339409,3888,468,180
1002339529,3354,381,178
1002340609,4446,528,213
1002341281,4278,494,219
1002342769,3660,423,187
1002343609,4386,486,245
1002344281,3168,360,168
1002344401,3648,402,206
1002344641,2790,340,125
1002345121,4650,557,218
1002345481,3372,357,205
1002346489,3642,410,197
1002346921,3210,368,167
1002347089,4224,471,233
1002347161,4638,539,234
1002347809,3960,451,209
1002348001,3276,366,180
1002349321,2850,361,114
1002349489,4290,487,228
1002349609,3414,407,162
1002349849,4608,552,216
1002350689,5424,618,286
1002353641,4098,474,209
1002354721,3594,390,209
1002354889,3864,422,222
1002355201,3486,386,195
1002355369,4296,496,220
1002356161,3396,355,211
1002357049,3318,379,174
1002357241,3828,450,188
1002357409,4104,474,210
1002357841,3744,425,199
1002358081,3444,392,182
1002358921,3198,367,166
1002359089,3390,405,160
1002359401,3918,468,185
1002360241,2730,324,131
1002361081,3486,378,203
1002361441,2826,344,127
1002363049,3252,376,166
1002363721,4254,508,201
1002364801,3786,423,208
1002365281,3282,387,160
1002366649,4212,492,210
1002366961,3480,402,178
1002367081,3258,365,178
1002367129,3174,343,186
1002367489,5724,666,288
1002367801,4434,524,215
1002368089,3516,416,170
1002369481,3264,393,151
1002369649,3534,424,165
1002370489,3768,436,192
1002372121,3594,417,182
1002372529,2796,329,137
1002372841,3678,437,176
1002373201,3408,413,155
1002374641,3192,363,169
1002376489,3270,359,186
1002377161,4536,514,242
1002377401,3234,382,157
1002378001,3204,383,151
1002378049,3882,466,181
1002379681,3990,494,171
1002380521,3684,419,195
1002381241,3546,427,164
1002382081,3942,471,186
1002382201,4506,526,225
1002382369,3246,378,163
1002382921,3294,378,171
1002383881,3996,456,210
1002384049,4146,493,198
1002386641,3756,451,175
1002386809,3582,405,192
1002387289,3828,477,161
1002387961,3912,467,185
1002388489,3534,408,181
1002388801,3708,455,163
1002389329,5598,703,230
1002389809,3816,454,182
1002390769,3462,404,173
1002391321,3912,422,230
1002391849,3588,425,173
1002393121,3072,336,176
1002393289,3792,443,189
1002394009,3546,435,156
1002394369,4488,495,253
1002394849,3144,338,186
1002395041,3810,454,181
1002396529,3402,388,179
1002398161,4428,528,210
1002399241,4302,486,231
1002399721,4014,510,159
1002399889,3810,453,182
1002400561,4134,533,156
1002400849,4818,583,220
1002402529,4554,550,209
1002402769,3198,347,186
1002404281,3588,413,185
1002406729,2838,331,142
1002406969,4488,497,251
1002407281,4080,463,217
1002409321,4146,482,209
1002409801,3900,441,209
1002410161,4878,558,255
1002410809,3888,461,187
1002412441,4128,515,173
1002413329,3186,347,184
1002413521,3900,449,201
1002414169,3570,420,175
1002415009,3846,457,184
1002415681,3204,381,153
1002415801,3006,360,141
1002415849,3084,373,141
1002416689,3798,425,208
1002416809,3858,457,186
1002418489,4398,478,255
1002420049,3294,374,175
1002420241,3024,344,160
1002420721,2640,299,141
1002421009,3594,457,142
1002421681,3396,368,198
1002422521,2832,322,150
1002423361,2328,252,136
1002423529,3492,419,163
1002427801,3672,410,202
1002427969,3390,379,186
1002429289,3192,384,148
1002429481,3396,392,174
1002430129,3414,384,185
1002430489,3708,463,155
1002430801,4098,495,188
1002431929,3528,397,191
1002432169,4518,552,201
1002432841,3948,491,167
1002433321,3960,455,205
1002434689,3426,388,183
1002435001,3570,398,197
1002435121,3264,372,172
1002435169,3750,427,198
1002436129,3372,407,155
1002436681,3912,443,209
1002438361,2988,360,138
1002438721,4218,488,215
1002439489,5058,574,269
1002441409,4794,545,254
1002441721,4134,480,209
1002442561,3432,386,186
1002442729,4956,589,237
1002442921,4452,510,232
1002444601,3900,469,181
1002445201,3864,448,196
1002446449,4218,506,197
1002447601,2700,308,142
1002447889,3288,364,184
1002448609,4386,521,210
1002449281,2946,345,146
1002450481,4530,523,232
1002450649,3846,427,214
1002451081,3984,490,174
1002451969,3612,398,204
1002452329,4578,511,252
1002453481,4416,512,224
1002454441,2928,346,142
1002456001,3036,346,160
1002456529,4032,427,245
1002457129,4026,503,168
1002457801,2946,338,153
1002457969,4530,559,196
1002458209,2646,321,120
1002458881,3504,431,153
1002459529,3018,357,146
1002460201,2988,347,151
1002461569,4230,507,198
1002462049,3390,393,172
1002464521,3396,398,168
1002465241,4062,484,193
1002466921,3030,356,149
1002467209,4422,509,228
1002467929,3630,431,174
1002468289,3258,375,168
1002468889,3846,458,183
1002469441,3186,371,160
1002469561,3858,421,222
1002469729,3840,455,185
1002470809,4116,501,185
1002471121,3264,381,163
1002471289,4146,473,218
1002471961,3750,458,167
1002473761,3312,369,183
1002474169,3816,432,204
1002475009,4152,466,226
1002475609,3360,368,192
1002475681,3978,459,204
1002475849,4476,549,197
1002477121,3576,410,186
1002477841,3726,414,207
1002477961,4692,551,231
1002478201,3996,466,200
1002478681,3324,368,186
1002479809,3774,421,208
1002481321,3696,436,180
1002481729,4206,489,212
1002483409,4134,507,182
1002483721,3504,416,168
1002483841,4074,482,197
1002484729,3474,414,165
1002485401,3384,392,172
1002485569,3582,435,162
1002485689,3504,402,182
1002485761,3648,455,153
1002485929,3522,394,193
1002486241,3624,431,173
1002487081,4278,486,227
1002487441,3870,449,196
1002487609,4626,541,230
1002488041,3030,352,153
1002488209,5202,630,237
1002488449,3600,418,182
1002489049,2988,350,148
1002489121,3534,416,173
1002489721,4014,474,195
1002489769,4044,459,215
1002489889,3006,351,150
1002490129,2850,342,133
1002491569,3996,452,214
1002492241,3624,381,223
1002492481,3114,382,137
1002493081,4464,538,206
1002495001,3702,442,175
1002496849,3348,373,185
1002498169,3432,429,143
1002498529,4626,556,215
1002498961,3072,344,168
1002501649,4740,567,223
1002501889,3780,477,153
1002502201,3402,422,145
1002502729,4290,523,192
1002504241,4116,510,176
1002504889,3234,408,131
1002505081,4146,475,216
1002505681,4038,484,189
1002505849,3384,388,176
1002505921,3486,385,196
1002506521,3702,407,210
1002506689,3630,418,187
1002507529,3594,400,199
1002508249,3852,434,208
1002508369,3690,424,191
1002510049,5208,636,232
1002510601,2682,298,149
1002511129,3618,423,180
1002511969,3798,434,199
1002513649,4398,504,229
1002514129,3696,421,195
1002514969,2706,309,142
1002515089,3240,395,145
1002516169,4548,530,228
1002517441,4026,442,229
1002518281,4140,486,204
1002518329,4302,507,210
1002518449,2694,307,142
1002518689,4110,480,205
1002519169,4182,491,206
1002520369,4254,503,206
1002521809,3024,344,160
1002521881,3342,403,154
1002522049,3006,336,165
1002522889,3012,361,141
1002523321,3672,416,196
1002524041,3456,439,137
1002524209,3756,428,198
1002524329,3702,392,225
1002525049,4218,506,197
1002525889,3210,365,170
1002527401,3438,404,169
1002527521,3546,444,147
1002528409,3162,364,163
1002528529,3912,475,177
1002528601,3402,392,175
1002529249,3684,436,178
1002529369,5004,562,272
1002529441,3252,385,157
1002531601,3360,399,161
1002531721,3438,402,171
1002531961,3282,396,151
1002533449,3408,389,179
1002534241,3594,420,179
1002534409,4368,503,225
1002535129,3762,450,177
1002536089,3798,453,180
1002536761,3702,435,182
1002537649,3714,435,184
1002538441,4122,504,183
1002538489,4236,501,205
1002539449,3738,432,191
1002539689,4362,501,226
1002540001,2976,337,159
1002540361,3984,483,181
1002541681,3342,382,175
1002541801,3966,472,189
1002542041,3690,441,174
1002543049,4014,458,211
1002543649,4074,483,196
1002543889,4164,493,201
1002544369,4272,511,201
1002546841,3978,457,206
1002546889,3624,420,184
1002547009,3282,392,155
1002547561,3126,381,140
1002550441,3834,438,201
1002551449,3576,413,183
1002551881,3300,365,185
1002552961,3432,390,182
1002553561,2154,237,122
1002555481,4830,561,244
1002555649,3594,426,173
1002557089,3906,484,167
1002557161,3606,405,196
1002557761,4248,498,210
1002558001,3336,375,181
1002558481,3162,361,166
1002558841,3972,453,209
1002561121,3858,463,180
1002562009,3720,440,180
1002562129,5292,607,275
1002563041,4320,502,218
1002563209,3876,488,158
1002563521,4098,460,223
1002565321,3480,406,174
1002566209,4038,492,181
1002566401,3732,435,187
1002568249,4548,546,212
1002568561,4104,475,209
1002568729,4746,554,237
1002568849,4416,510,226
1002569401,3522,412,175
1002569521,3468,417,161
1002570409,3342,396,161
1002570769,3840,462,178
1002571201,3192,376,156
1002571249,3372,395,167
1002572041,3288,371,177
1002572929,4350,498,227
1002573049,2844,315,159
1002573721,3684,443,171
1002575281,3564,433,161
1002577249,4242,482,225
1002577321,3888,445,203
1002578089,4002,460,207
1002579169,4542,554,203
1002579481,3036,364,142
1002580441,3696,419,197
1002580609,3714,446,173
1002580849,3870,427,218
1002581329,3990,457,208
1002581689,3732,441,181
1002582001,3582,409,188
1002582289,3618,412,191
1002583201,3870,440,205
1002583801,3804,453,181
1002584041,6684,772,342
1002584641,3354,411,148
1002585481,3282,376,171
1002586201,3078,340,173
1002586729,2772,332,130
1002587161,3090,362,153
1002587881,3738,432,191
1002589681,3336,409,147
1002590569,4386,499,232
1002593089,3426,395,176
1002593281,4470,521,224
1002594889,3270,375,170
1002594961,3780,460,170
1002595969,2814,317,152
1002596281,3870,429,216
1002596401,3750,421,204
1002597121,3672,420,192
1002597241,4614,556,213
1002597961,3708,463,155
1002598081,3840,450,190
1002598321,6450,738,337
1002598969,3054,353,156
1002599641,3312,401,151
1002600601,3894,463,186
1002600649,3972,464,198
1002601009,3228,385,153
1002601609,3486,394,187
1002601849,3762,454,173
1002602329,3294,416,133
1002602521,4506,545,206
1002603289,3312,365,187
1002603841,3390,383,182
1002603961,4110,485,200
1002605521,3660,442,168
1002605641,4380,474,256
1002606889,4572,577,185
1002607369,3492,391,191
1002608041,4848,586,222
1002608161,3606,433,168
1002609889,4416,530,206
1002610249,3288,377,171
1002610561,3432,420,152
1002610729,4338,505,218
1002611569,5088,572,276
1002611761,3624,427,177
1002612241,3336,389,167
1002614449,3492,409,173
1002614881,3324,409,145
1002615721,4680,532,248
1002615961,3660,419,191
1002616129,4212,501,201
1002616969,4932,539,283
1002617641,3138,369,154
1002618289,3432,385,187
1002619129,3768,433,195
1002619801,4170,471,224
1002621481,4518,507,246
1002621649,3456,393,183
1002623449,2904,325,159
1002623689,3120,363,157
1002624169,3252,386,156
1002624361,3516,403,183
1002624529,2994,323,176
1002625681,3306,383,168
1002626641,3726,425,196
1002626689,3834,439,200
1002628201,3480,393,187
1002629569,4296,522,194
1002630049,3762,439,188
1002631921,3504,420,164
1002633601,3408,399,169
1002634201,3342,380,177
1002634441,3204,380,154
1002635041,3486,414,167
1002635761,3258,380,163
1002636121,3960,485,175
1002637969,3714,433,186
1002640921,4152,460,232
1002641329,4518,545,208
1002642649,4350,510,215
1002642769,4596,549,217
1002644449,3324,387,167
1002645841,3096,382,134
1002646369,4014,479,190
1002646681,3138,366,157
1002647521,3486,415,166
1002649201,2724,307,147
1002650041,3090,355,160
1002651241,4194,537,162
1002651409,3828,454,184
1002651889,3366,374,187
1002652921,3516,415,171
1002654241,3042,351,156
1002654769,4260,520,190
1002655249,4608,537,231
1002655921,3486,398,183
1002656449,3936,464,192
1002657121,4698,545,238
1002657889,4038,468,205
1002658609,3720,442,178
1002659569,4086,483,198
1002659641,3798,462,171
1002660649,3300,372,178
1002660961,2796,312,154
1002661321,3594,415,184
1002661801,3048,354,154
1002662641,3690,453,162
1002662809,4158,488,205
1002664321,3534,400,189
1002664681,3492,417,165
1002665329,4062,460,217
1002666121,3216,356,180
1002666361,4026,470,201
1002666529,4626,513,258
1002666961,3162,392,135
1002667849,3690,433,182
1002667969,3840,449,191
1002670561,3312,382,170
1002670729,4188,509,189
1002671209,3468,410,168
1002673729,3924,471,183
1002673849,3954,491,168
1002673921,4110,504,181
1002674401,2538,285,138
1002674689,2346,297,94
1002675241,3186,379,152
1002675529,3888,439,209
1002675601,3540,429,161
1002677041,3870,471,174
1002677089,3162,376,151
1002677449,3132,355,167
1002677761,3768,448,180
1002677881,3888,455,193
1002678121,4278,500,213
1002678769,3510,390,195
1002680401,4488,507,241
1002680449,3600,410,190
1002681289,3774,437,192
1002681961,3558,418,175
1002684841,3528,418,170
1002685009,4158,485,208
1002686161,2832,303,169
1002686521,3432,396,176
1002688129,3732,433,189
1002689521,3138,361,162
1002690721,3978,468,195
1002691321,4134,483,206
1002692401,3384,369,195
1002693721,3786,443,188
1002693841,3636,443,163
1002694921,3930,459,196
1002695521,3246,365,176
1002695761,4746,571,220
1002695929,3534,392,197
1002696529,3678,431,182
1002696769,4278,494,219
1002697249,3450,413,162
1002697369,4200,536,164
1002697441,3666,426,185
1002697921,3174,370,159
1002698929,3786,444,187
1002699289,3258,373,170
1002699769,4068,467,211
1002700609,3108,358,160
1002700729,5064,582,262
1002701281,3594,415,184
1002702241,3318,390,163
1002703081,3336,426,130
1002703921,3960,463,197
1002704929,4338,542,181
1002705001,3354,374,185
1002706009,4056,492,184
1002706609,3666,439,172
1002706681,2976,338,158
1002706849,3018,354,149
1002707281,3618,413,190
1002707449,3684,423,191
1002708001,2730,313,142
1002708121,4086,485,196
1002708169,3594,404,195
1002709129,4536,511,245
1002709801,3264,385,159
1002711649,4182,494,203
1002712201,3456,382,194
1002712369,3246,379,162
1002712561,4842,560,247
1002715009,4578,576,187
1002715729,2778,330,133
1002715849,3654,417,192
1002715921,3414,376,193
1002716569,5142,574,283
1002717241,3882,450,197
1002717769,2994,357,142
1002718921,3870,424,221
1002719089,3330,392,163
1002719209,3288,384,164
1002720289,4266,492,219
1002720601,3204,364,170
1002721609,4422,522,215
1002721729,3432,407,165
1002721969,4002,473,194
1002722449,2892,338,144
1002722569,3282,388,159
1002723409,3618,392,211
1002724081,4038,467,206
1002725929,4038,473,200
1002726169,3474,388,191
1002728161,3312,385,167
1002729361,3984,494,170
1002729841,3816,436,200
1002732481,3150,368,157
1002732889,3780,436,194
1002733561,3666,434,177
1002734569,3528,394,194
1002735169,3540,444,146
1002736081,3414,416,153
1002738241,3558,438,155
1002738769,4278,491,222
1002739081,4260,500,210
1002739201,3702,408,209
1002739249,4500,528,222
1002740209,3150,363,162
1002740281,3618,416,187
1002740929,3462,408,169
1002741121,3336,396,160
1002741769,3024,355,149
1002742561,4824,590,214
1002743809,3606,429,172
1002745129,3858,424,219
1002745489,3696,412,204
1002745921,3090,376,139
1002747001,4758,567,226
1002748441,4038,472,201
1002748489,4140,480,210
1002748609,3048,371,137
1002749521,3588,423,175
1002749689,4704,534,250
1002750169,3348,369,189
1002751369,3936,464,192
1002752521,3732,425,197
1002754369,3126,362,159
1002755041,3390,415,150
1002756241,2664,328,116
1002756409,4038,446,227
1002757681,3450,411,164
1002758089,3468,430,148
1002758521,3726,449,172
1002760201,3540,443,147
1002760609,4698,558,225
1002761281,3702,421,196
1002762769,3360,399,161
1002762961,3516,402,184
1002763441,3336,400,156
1002764401,3534,399,190
1002764449,3486,414,167
1002764641,4596,545,221
1002765409,3414,383,186
1002766801,3450,407,168
1002767089,3978,470,193
1002767329,3546,395,196
1002767641,3792,475,157
1002767929,3654,435,174
1002768601,5154,607,252
1002768769,4386,516,215
1002768841,4488,516,232
1002769321,3378,389,174
1002769489,3192,379,153
1002769609,4392,523,209
1002770281,3990,453,212
1002770689,4026,455,216
1002771001,3132,369,153
1002771169,4326,523,198
1002771361,3072,353,159
1002771529,3792,490,142
1002773209,3384,375,189
1002773809,3630,440,165
1002774049,4680,571,209
1002774649,4062,483,194
1002774889,3876,459,187
1002775201,3420,400,170
1002775489,2922,335,152
1002775561,4938,607,216
1002775729,3942,475,182
1002776041,3132,355,167
1002776329,3078,352,161
1002777049,3162,365,162
1002777169,3816,447,189
1002778009,4020,455,215
1002778681,3144,360,164
1002779761,2694,305,144
1002780601,3234,377,162
1002781369,4308,505,213
1002781609,3816,444,192
1002782041,3420,383,187
1002782089,3258,381,162
1002782449,4236,502,204
1002784441,3084,372,142
1002784609,3516,394,192
1002784801,4206,501,200
1002786121,3630,390,215
1002786289,4458,514,229
1002787081,3582,428,169
1002787249,3774,460,169
1002788641,4116,479,207
1002789169,4008,474,194
1002790489,4116,467,219
1002791281,4548,543,215
1002791521,3108,360,158
1002792169,5382,665,232
1002792841,4122,461,226
1002793201,3660,423,187
1002793681,4122,490,197
1002793969,3522,404,183
1002794041,4548,494,264
1002795481,3420,398,172
1002795529,3864,439,205
1002796321,3828,453,185
1002797041,3072,336,176
1002797329,4302,506,211
1002797881,4314,510,209
1002798241,3702,444,173
1002798409,6114,727,292
1002799561,2442,269,138
1002802081,3612,432,170
1002802201,3570,420,175
1002803041,3672,437,175
1002803449,4266,503,208
1002803881,4626,531,240
1002804289,3150,382,143
1002804889,3438,402,171
1002805729,3774,458,171
1002806281,2970,345,150
1002806401,3378,395,168
1002806641,3078,349,164
1002808921,3024,321,183
1002809161,3774,460,169
1002811489,2922,341,146
1002812281,4308,492,226
1002812329,3042,348,159
1002814369,4038,480,193
1002815521,3528,419,169
1002815689,3120,373,147
1002816481,4842,577,230
1002817489,3246,394,147
1002819721,3690,427,188
1002819889,3600,407,193
1002820009,3486,403,178
1002820081,3528,392,196
1002820249,3918,477,176
1002820561,3948,474,184
1002821929,4932,579,243
1002822529,2958,350,143
1002824281,3822,426,211
1002824761,3648,426,182
1002824881,3096,374,142
1002824929,4680,522,258
1002826609,3918,459,194
1002826729,3426,403,168
1002826801,3330,382,173
1002828481,3960,461,199
1002829129,3426,366,205
1002829921,3726,428,193
1002830641,3276,401,145
1002830761,3216,377,159
1002831169,3846,449,192
1002831601,4428,498,240
1002831769,3090,369,146
1002832681,4242,509,198
1002832849,3684,426,188
1002833329,3486,400,181
1002833521,3792,446,186
1002834169,3816,458,178
1002834961,4566,537,224
1002835201,2808,329,139
1002835849,3324,383,171
1002836209,3804,465,169
1002836521,3504,422,162
1002837481,3408,390,178
1002838321,2928,340,148
1002838489,3474,412,167
1002839569,3672,414,198
1002840721,3294,380,169
1002840841,4380,530,200
1002840889,4188,526,172
1002841921,3258,384,159
1002843601,3258,371,172
1002844081,4116,506,180
1002844201,4722,610,177
1002845089,3426,398,173
1002845761,2958,344,149
1002846121,3804,426,208
1002846601,2562,278,149
1002847441,3204,364,170
1002848281,3138,368,155
1002848809,3270,388,157
1002849121,2706,309,142
1002849649,4140,485,205
1002850489,3684,448,166
1002850921,4206,513,188
1002851089,3762,466,161
1002851761,3870,458,187
1002851809,3492,407,175
1002852001,4152,502,190
1002852841,3762,427,200
1002854161,3072,354,158
1002854449,2994,387,112
1002854689,3306,412,139
1002855001,3540,424,166
1002856969,2886,327,154
1002857689,4506,537,214
1002858481,3132,370,152
1002858721,3240,374,166
1002860569,4110,465,220
1002861721,3126,360,161
1002862561,3360,384,176
1002862681,3846,460,181
1002863401,3072,376,136
1002863689,4164,538,156
1002864769,3306,376,175
1002865441,4206,494,207
1002865609,3474,398,181
1002866209,3738,435,188
1002866281,4122,473,214
1002867049,4620,560,210
1002867121,3552,398,194
1002867289,4584,541,223
1002868129,4134,472,217
1002868729,3702,427,190
1002868969,4680,581,199
1002869281,3474,427,152
1002869449,3582,414,183
1002869641,4896,566,250
1002870481,4356,501,225
1002871489,4050,459,216
1002873841,4308,539,179
1002874009,3798,443,190
1002874441,3870,456,189
1002875161,3642,419,188
1002875329,2658,299,144
1002875449,3390,389,176
1002875521,3318,373,180
1002876001,3564,406,188
1002876361,3276,375,171
1002877801,3840,452,188
1002878521,3492,405,177
1002879529,3858,459,184
1002880369,4098,509,174
1002881569,4110,450,235
1002883009,4776,600,196
1002883681,4704,558,226
1002884089,2994,363,136
1002884761,3432,399,173
1002885241,3768,472,156
1002885409,3942,474,183
1002886441,3870,453,192
1002887209,3120,349,171
1002887761,3396,393,173
1002888889,4314,518,201
1002891289,2460,287,123
1002891481,4086,502,179
1002892081,3798,440,193
1002893329,3516,405,181
1002893641,3792,437,195
1002894649,3108,347,171
1002894769,3078,340,173
1002895009,3642,415,192
1002895489,4170,522,173
1002897001,3564,415,179
1002897529,3684,418,196
1002899041,3102,335,182
1002900721,3372,379,183
1002901489,4578,528,235
1002902401,3876,459,187
1002903721,3456,417,159
1002904561,3648,449,159
1002904729,3882,445,202
1002905569,3948,469,189
1002906529,3588,424,174
1002906769,4098,494,189
1002907921,4296,507,209
1002908041,4416,524,212
1002909121,4086,469,212
1002909289,4500,522,228
1002909961,4434,509,230
1002911641,3930,471,184
1002912241,3618,442,161
1002913129,3348,388,170
1002914761,3534,417,172
1002915169,2826,337,134
1002915481,3150,371,154
1002915769,3492,415,167
1002916009,4980,595,235
1002916609,4692,549,233
1002917521,3906,439,212
1002919201,4104,485,199
1002919681,3588,421,177
1002922369,3480,404,176
1002922489,3780,450,180
1002922561,3276,367,179
1002922729,4620,530,240
1002923329,2808,349,119
1002924721,4392,521,211
1002925921,4356,489,237
1002926521,3234,389,150
1002926689,3468,398,180
1002926929,2988,357,141
1002927361,4002,475,192
1002928249,3858,460,183
1002929761,3474,407,172
1002929929,3048,368,140
1002930121,3672,452,160
1002931129,3654,427,182
1002931801,3528,384,204
1002932401,3228,372,166
1002932449,4062,476,201
1002933289,4548,533,225
1002933409,3132,355,167
1002934921,3534,398,191
1002935761,4872,535,277
1002936001,3528,429,159
1002936169,3576,415,181
1002936481,3360,397,163
1002937009,3276,383,163
1002937849,3162,362,165
1002938281,3642,401,206
1002939169,3396,400,166
1002939961,3108,350,168
1002940129,2850,329,146
1002940801,3714,426,193
1002941209,5220,615,255
1002941689,3954,452,207
1002941881,3984,467,197
1002942049,3372,420,142
1002942481,3678,449,164
1002942649,3996,487,179
1002944881,3294,372,177
1002945241,3768,442,186
1002945409,3270,388,157
1002946849,3408,384,184
1002947089,3294,369,180
1002947761,4278,480,233
1002949609,4140,486,204
1002950041,2928,345,143
1002950089,3468,421,157
1002950881,2784,337,127
1002951889,4326,509,212
1002952441,3978,461,202
1002952801,4044,473,201
1002953569,4104,486,198
1002954409,3666,433,178
1002954649,4902,556,261
1002954961,3618,425,178
1002955321,3528,381,207
1002955801,3492,400,182
1002955969,3060,368,142
1002957841,3588,417,181
1002958321,3330,364,191
1002958609,3684,409,205
1002959329,3300,409,141
1002959521,3006,340,161
1002960001,3768,432,196
1002961129,3624,434,170
1002961969,3168,346,182
1002962041,2532,292,130
1002962641,4500,545,205
1002962689,2586,308,123
1002964201,3852,454,188
1002964489,4398,506,227
1002966001,3996,455,211
1002966049,3648,400,208
1002966241,4206,470,231
1002966409,2904,338,146
1002966841,4350,523,202
1002967249,3786,435,196
1002968089,3870,452,193
1002968569,2982,349,148
1002969241,3900,454,196
1002969361,3270,405,140
1002969601,5028,568,270
1002970201,2982,375,122
1002972601,4734,531,258
1002972961,2796,321,145
1002974569,3372,361,201
1002975241,4038,492,181
1002975289,3660,413,197
1002975409,4260,525,185
1002976321,3384,390,174
1002978001,3444,407,167
1002978841,3702,451,166
1002981121,3462,411,166
1002981961,3906,457,194
1002982129,3804,473,161
1002982681,3252,378,164
1002983209,4050,468,207
1002984361,2790,316,149
1002984481,2940,348,142
1002985369,3264,400,144
1002988561,4326,514,207
1002989401,3600,413,187
1002989761,3264,374,170
1002990409,3696,420,196
1002990529,3894,466,183
1002993721,3258,389,154
1002995281,3480,419,161
1002995401,3420,390,180
1002995449,3048,354,154
1002996409,3462,366,211
1002996649,3774,441,188
1002996961,4014,473,196
1002997921,3828,427,211
1002998641,3456,413,163
1002999169,3672,448,164
1002999649,3000,350,150
1003000489,3858,454,189
1003001281,3432,401,171
1003003129,3120,366,154
1003004881,3492,404,178
1003006201,3594,429,170
1003006321,3312,388,164
1003006369,3252,391,151
1003007041,2964,349,145
1003008241,3708,431,187
1003009009,4140,490,200
1003011241,3048,360,148
1003011601,4002,499,168
1003012201,2718,316,137
1003012369,4404,523,211
1003012609,3726,438,183
1003013881,2922,319,168
1003015609,4314,520,199
1003015801,3774,445,184
1003016401,4182,502,195
1003017241,4188,485,213
1003018801,3408,401,167
1003020649,3588,422,176
1003021321,3690,437,178
1003021441,4176,473,223
1003022689,3636,438,168
1003023361,3252,377,165
1003023961,2736,313,143
1003024201,4374,519,210
1003024681,4110,485,200
1003024969,3402,400,167
1003026361,3456,397,179
1003026889,3786,438,193
1003028401,3204,366,168
1003030081,2646,308,133
1003030849,5556,752,174
1003031401,3624,393,211
1003031929,5148,649,209
1003032361,3834,457,182
1003033249,3228,381,157
1003034449,3840,432,208
1003035049,3276,401,145
1003035889,3318,399,154
1003036129,3924,446,208
1003037401,4062,468,209
1003037449,4116,495,191
1003038121,3906,448,203
1003038961,3576,427,169
1003039249,2808,343,125
1003041601,2946,356,135
1003041841,3648,444,164
1003042321,3300,394,156
1003042441,3426,435,136
1003043281,3960,461,199
1003043449,3624,419,185
1003043521,3558,402,191
1003043689,3336,385,171
1003044121,3642,409,198
1003045009,4038,474,199
1003045129,3582,406,191
1003045201,2850,331,144
1003045369,3606,432,169
1003046521,3276,360,186
1003047649,4230,488,217
1003048729,3840,461,179
1003049401,3906,461,190
1003050001,4320,502,218
1003050049,2898,324,159
1003050721,3438,405,168
1003050889,3066,340,171
1003051081,3492,411,171
1003052689,4842,581,226
1003052929,3414,385,184
